epoch,loss,raw_mae,rounded_mae,val_loss,val_raw_mae,val_rounded_mae
0,1.5744390487670898,1.967840552330017,1.9190071821212769,2.662261486053467,2.5887820720672607,2.427112340927124
1,1.327580213546753,1.9487460851669312,1.930735468864441,2.3436501026153564,2.268653392791748,2.2117741107940674
2,1.3058981895446777,1.9897390604019165,1.970717430114746,2.669902801513672,2.5958621501922607,2.4452385902404785
3,1.2587388753890991,1.9710147380828857,1.950758934020996,2.457303524017334,2.382826089859009,2.2073097229003906
4,1.2259165048599243,1.977677345275879,1.9558689594268799,1.983195185661316,1.9084194898605347,1.8904865980148315
5,1.2025278806686401,1.9968376159667969,1.9801530838012695,2.3894712924957275,2.313913106918335,2.235450506210327
6,1.1984262466430664,2.002368688583374,1.982102632522583,1.8347073793411255,1.7604881525039673,1.7231582403182983
7,1.1635401248931885,2.003866195678711,1.98259437084198,1.623780369758606,1.5556375980377197,1.5254499912261963
8,1.1401464939117432,2.027622699737549,2.005633592605591,1.2981607913970947,1.2371509075164795,1.2016607522964478
9,1.1402488946914673,2.0347750186920166,2.0100719928741455,1.1868411302566528,1.1256428956985474,1.0920153856277466
10,1.132459044456482,2.025939464569092,2.002744674682617,1.207542896270752,1.1466468572616577,1.120700478553772
11,1.1272028684616089,2.0316874980926514,2.0127108097076416,1.2865737676620483,1.2186554670333862,1.1893136501312256
12,1.0917515754699707,2.0338408946990967,2.016753911972046,1.9869341850280762,1.9064576625823975,1.8493974208831787
13,1.0811675786972046,2.0551209449768066,2.0279414653778076,1.321136236190796,1.2508190870285034,1.232564926147461
14,1.0844130516052246,2.041966199874878,2.0151267051696777,1.156022310256958,1.0855810642242432,1.057649850845337
15,1.0550144910812378,2.06073260307312,2.03774094581604,1.5870245695114136,1.5113109350204468,1.4837003946304321
16,1.0408276319503784,2.0596864223480225,2.038547992706299,1.2384870052337646,1.166086196899414,1.1474982500076294
17,1.0515574216842651,2.064088821411133,2.0369112491607666,1.3446102142333984,1.27768874168396,1.2533797025680542
18,1.0439075231552124,2.060624599456787,2.0400824546813965,1.3177062273025513,1.2444339990615845,1.218479037284851
19,1.0464534759521484,2.0472609996795654,2.0257794857025146,1.1846290826797485,1.115310549736023,1.0745922327041626
20,1.05128014087677,2.060508966445923,2.0343098640441895,1.3243831396102905,1.2457777261734009,1.2148135900497437
21,1.025296926498413,2.0777268409729004,2.05302357673645,1.315791130065918,1.2370394468307495,1.2355350255966187
22,1.0143686532974243,2.073775291442871,2.0490305423736572,1.1600419282913208,1.088788628578186,1.059313178062439
23,1.0200461149215698,2.0681469440460205,2.045731544494629,1.727043867111206,1.6350103616714478,1.6361653804779053
24,0.9945924282073975,2.07491397857666,2.052039623260498,1.3734982013702393,1.2823837995529175,1.2515699863433838
25,1.0147619247436523,2.0727524757385254,2.0476720333099365,1.254598617553711,1.169773817062378,1.1268097162246704
26,1.0036402940750122,2.090480089187622,2.0610129833221436,1.3064669370651245,1.2190462350845337,1.1949031352996826
27,1.0172520875930786,2.0641226768493652,2.040499687194824,1.65678870677948,1.5751887559890747,1.499659776687622
28,0.984203577041626,2.086099863052368,2.063646078109741,1.2111912965774536,1.1315195560455322,1.1003777980804443
29,0.98496013879776,2.0753140449523926,2.0531234741210938,1.1670639514923096,1.0902118682861328,1.048890471458435
