epoch,loss,raw_mae,rounded_mae,val_loss,val_raw_mae,val_rounded_mae
0,1.7082767486572266,1.8733081817626953,1.8473351001739502,4.046935081481934,3.8220789432525635,3.066580057144165
1,1.4976236820220947,1.8601741790771484,1.844001054763794,3.6329538822174072,3.4474334716796875,3.066580057144165
2,1.4241167306900024,1.8703992366790771,1.8523679971694946,3.7553656101226807,3.599595308303833,3.066580057144165
3,1.3654450178146362,1.8983029127120972,1.8802664279937744,3.406548023223877,3.2721049785614014,3.066580057144165
4,1.3454540967941284,1.9032987356185913,1.8888559341430664,3.3815903663635254,3.2619681358337402,3.066580057144165
5,1.291854977607727,1.9327621459960938,1.9117271900177002,3.4746415615081787,3.366997003555298,3.066580057144165
6,1.2537689208984375,1.9281995296478271,1.9084665775299072,3.3765218257904053,3.2776169776916504,3.066580057144165
7,1.2400914430618286,1.9171665906906128,1.89894700050354,3.1350247859954834,3.041947603225708,3.0371780395507812
8,1.2082490921020508,1.9518986940383911,1.9364449977874756,3.169008255004883,3.081052303314209,3.023510694503784
9,1.1824724674224854,1.9499528408050537,1.9304269552230835,3.2254674434661865,3.141936779022217,3.0077760219573975
10,1.209640622138977,1.947245717048645,1.9244576692581177,1.8512989282608032,1.7773393392562866,1.770071029663086
11,1.1371631622314453,1.9683754444122314,1.9495621919631958,2.92154860496521,2.8432774543762207,2.790677785873413
12,1.1479191780090332,1.9552812576293945,1.9382013082504272,1.1852964162826538,1.1373722553253174,1.108884572982788
13,1.1214045286178589,1.9886350631713867,1.9709407091140747,2.19220232963562,2.1135621070861816,2.101412534713745
14,1.1145074367523193,1.9736683368682861,1.955051302909851,1.7885584831237793,1.7124849557876587,1.7009608745574951
15,1.0945584774017334,1.9781568050384521,1.957051157951355,1.6851906776428223,1.6207648515701294,1.611532211303711
16,1.073455810546875,1.999920129776001,1.9749574661254883,2.9389607906341553,2.865891933441162,2.6899797916412354
17,1.0875940322875977,1.9899951219558716,1.972151756286621,1.5072139501571655,1.450272560119629,1.429620623588562
18,1.0647759437561035,1.984061360359192,1.9618784189224243,1.4275482892990112,1.3642791509628296,1.3362427949905396
19,1.062954068183899,1.9979884624481201,1.9789025783538818,1.1343371868133545,1.0916376113891602,1.0753200054168701
20,1.0436081886291504,1.9903520345687866,1.9698964357376099,1.0943636894226074,1.0575700998306274,1.0203335285186768
21,1.04099702835083,2.016836404800415,1.994956135749817,1.5761715173721313,1.5311895608901978,1.4702016115188599
22,1.0366259813308716,2.006631851196289,1.9862210750579834,1.19307541847229,1.143741488456726,1.122024655342102
23,1.016757607460022,2.012617588043213,1.99165940284729,1.2000489234924316,1.1492401361465454,1.1256358623504639
24,1.0239707231521606,2.0096559524536133,1.989797592163086,1.441994547843933,1.3839021921157837,1.3528839349746704
25,1.0384604930877686,2.0196900367736816,2.0007152557373047,1.870560884475708,1.804418921470642,1.7727537155151367
26,0.9970300197601318,2.0157158374786377,1.9933738708496094,1.3962979316711426,1.3444631099700928,1.3126543760299683
27,0.9978305697441101,2.012432336807251,1.9947291612625122,2.495910406112671,2.4271442890167236,2.320077657699585
28,0.9975084066390991,2.0121631622314453,1.9892085790634155,1.3780763149261475,1.3379220962524414,1.273722767829895
29,1.0010547637939453,2.021718740463257,2.002664804458618,1.4674139022827148,1.412918210029602,1.403922438621521
30,1.0535316467285156,2.032527208328247,2.0070736408233643,1.4208136796951294,1.362648606300354,1.3322514295578003
31,0.993209183216095,2.0131075382232666,1.9890778064727783,2.0119595527648926,1.9615957736968994,1.8611263036727905
32,0.9797133803367615,2.0180346965789795,1.999521017074585,1.3833417892456055,1.3315010070800781,1.2867828607559204
33,0.9892908334732056,2.0264694690704346,2.000558614730835,1.214622974395752,1.1502206325531006,1.148427963256836
34,1.0005319118499756,2.0293760299682617,2.004446029663086,1.2318243980407715,1.1927896738052368,1.12947678565979
35,0.9696984887123108,2.042292833328247,2.0191609859466553,1.080095648765564,1.0277345180511475,0.9947628974914551
36,0.9396437406539917,2.0359833240509033,2.0187833309173584,1.0933164358139038,1.0381524562835693,1.011362075805664
