epoch,loss,raw_mae,rounded_mae,val_loss,val_raw_mae,val_rounded_mae
0,1.6268465518951416,2.007387638092041,1.9330503940582275,2.5447769165039062,2.4725005626678467,2.2027409076690674
1,1.367086410522461,1.9179922342300415,1.8983503580093384,1.9948043823242188,1.923879861831665,1.8735512495040894
2,1.3389092683792114,1.9591248035430908,1.9365683794021606,1.7333201169967651,1.6596126556396484,1.6625622510910034
3,1.2603007555007935,1.9636650085449219,1.9441263675689697,1.7324011325836182,1.656131386756897,1.67794930934906
4,1.2335972785949707,1.972890019416809,1.9495242834091187,1.7037806510925293,1.6308149099349976,1.6625622510910034
5,1.2114026546478271,2.0042965412139893,1.9815696477890015,1.7310867309570312,1.6582063436508179,1.6580430269241333
6,1.1788893938064575,2.018817186355591,1.9969793558120728,1.6288048028945923,1.560992956161499,1.561261534690857
7,1.1851156949996948,2.001591205596924,1.9785842895507812,1.5723559856414795,1.5045603513717651,1.4705990552902222
8,1.1629050970077515,2.0186517238616943,1.9991189241409302,1.5481960773468018,1.4771403074264526,1.4591141939163208
9,1.1433594226837158,2.030824899673462,2.008903980255127,1.3456544876098633,1.2754180431365967,1.265491247177124
10,1.1787275075912476,2.0386223793029785,2.012509822845459,1.1964236497879028,1.1297186613082886,1.0989792346954346
11,1.1358121633529663,2.0443296432495117,2.020735025405884,1.787647008895874,1.706857442855835,1.6851637363433838
12,1.1014404296875,2.030165672302246,2.0079944133758545,1.2669565677642822,1.2075107097625732,1.1849286556243896
13,1.1020448207855225,2.042496681213379,2.0212314128875732,1.1925671100616455,1.1198198795318604,1.0955750942230225
14,1.0888606309890747,2.05375075340271,2.0329596996307373,1.1968499422073364,1.1207644939422607,1.114818811416626
15,1.10063636302948,2.0384771823883057,2.011991262435913,1.0740159749984741,1.0150973796844482,0.985756516456604
16,1.075460433959961,2.057673454284668,2.0273680686950684,2.0330328941345215,1.95111083984375,1.9604326486587524
17,1.0761661529541016,2.0377445220947266,2.01320743560791,1.1693637371063232,1.1152348518371582,1.0867033004760742
18,1.0244743824005127,2.05586838722229,2.0302445888519287,1.0753328800201416,1.0204664468765259,0.9868301749229431
19,1.0617200136184692,2.05725359916687,2.0383718013763428,1.7521178722381592,1.6711477041244507,1.6588265895843506
20,1.0507935285568237,2.0434389114379883,2.021406888961792,1.1323412656784058,1.0665796995162964,1.0409722328186035
21,1.0560734272003174,2.057554244995117,2.0288479328155518,1.3273463249206543,1.2587931156158447,1.2367671728134155
22,1.0394489765167236,2.068942070007324,2.044320583343506,1.1627181768417358,1.0931386947631836,1.0803868770599365
23,1.030876636505127,2.0619313716888428,2.041883945465088,1.0659139156341553,1.0010713338851929,0.9665425419807434
24,1.0380213260650635,2.0594308376312256,2.032742977142334,1.154964804649353,1.0649110078811646,1.0264554023742676
25,1.0239741802215576,2.077491283416748,2.051021099090576,1.7470718622207642,1.6609164476394653,1.612457513809204
26,1.011916160583496,2.0704212188720703,2.0490753650665283,1.106518268585205,1.0337408781051636,0.9952224493026733
27,1.0116815567016602,2.0716171264648438,2.04864239692688,1.4784921407699585,1.3870493173599243,1.3529547452926636
28,1.0038416385650635,2.0635409355163574,2.0429508686065674,1.2422066926956177,1.157366394996643,1.1239960193634033
29,1.0116671323776245,2.0725975036621094,2.048532724380493,1.1425830125808716,1.0680171251296997,1.0419031381607056
30,1.037855863571167,2.0810065269470215,2.05587100982666,1.9726115465164185,1.8839037418365479,1.7579048871994019
31,1.0027421712875366,2.0704569816589355,2.0444276332855225,1.507080316543579,1.4344173669815063,1.397608757019043
32,0.9847397208213806,2.0800211429595947,2.05607533454895,1.9255138635635376,1.8381845951080322,1.8232332468032837
33,1.0012407302856445,2.067814588546753,2.044074773788452,2.1459152698516846,2.0523340702056885,1.920674204826355
