epoch,loss,raw_mae,rounded_mae,val_loss,val_raw_mae,val_rounded_mae
0,1.5277316570281982,1.9287045001983643,1.8900116682052612,3.33457350730896,3.2985618114471436,3.066580057144165
1,1.2781623601913452,1.92815363407135,1.9071848392486572,2.828217029571533,2.7919838428497314,3.0564804077148438
2,1.2926932573318481,1.9663931131362915,1.9461771249771118,2.796679973602295,2.7596936225891113,3.008732318878174
3,1.226194143295288,1.9682912826538086,1.948718786239624,2.294548988342285,2.2570321559906006,2.204066038131714
4,1.2004635334014893,1.9752660989761353,1.952218770980835,2.0135648250579834,1.9736586809158325,2.0230600833892822
5,1.1738002300262451,1.975563406944275,1.9550498723983765,2.11281418800354,2.0748393535614014,2.070115327835083
6,1.1176635026931763,1.9925850629806519,1.9731054306030273,1.740522027015686,1.7022706270217896,1.691254734992981
7,1.1165536642074585,2.001809597015381,1.979796290397644,1.2265466451644897,1.2009614706039429,1.1710470914840698
8,1.1017640829086304,2.0143582820892334,1.9913158416748047,2.100149631500244,2.059436082839966,2.0390515327453613
9,1.1153532266616821,2.015577554702759,1.9977672100067139,1.8354060649871826,1.7922085523605347,1.7751086950302124
10,1.0983253717422485,2.018152952194214,1.996038794517517,1.3591920137405396,1.3368463516235352,1.31326162815094
11,1.0681477785110474,2.0276057720184326,2.006819248199463,1.6296312808990479,1.5827665328979492,1.5723793506622314
12,1.0754345655441284,2.027871608734131,2.0113210678100586,1.135298728942871,1.1078929901123047,1.0817173719406128
13,1.0398885011672974,2.040558099746704,2.0186514854431152,1.202183723449707,1.1630960702896118,1.1432849168777466
14,1.0360361337661743,2.03974986076355,2.012230396270752,2.301987409591675,2.254218101501465,2.2164013385772705
15,1.0385470390319824,2.047919988632202,2.026338577270508,1.6257154941558838,1.5807753801345825,1.5527023077011108
16,1.0309364795684814,2.0535731315612793,2.0304970741271973,1.7864251136779785,1.7435414791107178,1.713050127029419
17,1.0256038904190063,2.0457091331481934,2.030351400375366,1.31052827835083,1.2834340333938599,1.2557843923568726
18,0.9937060475349426,2.047443151473999,2.0272717475891113,1.2410783767700195,1.2084094285964966,1.1650899648666382
19,0.9861811995506287,2.035696506500244,2.0155603885650635,1.1345475912094116,1.1152576208114624,1.0825164318084717
20,0.9900714755058289,2.0518078804016113,2.027836799621582,1.1574366092681885,1.1228708028793335,1.0930083990097046
21,0.9857125878334045,2.063847064971924,2.044762372970581,1.055614948272705,1.0189121961593628,0.9806462526321411
22,0.974563717842102,2.054471731185913,2.031029224395752,1.3237687349319458,1.2924317121505737,1.2705684900283813
23,0.9741173386573792,2.0598785877227783,2.036017894744873,1.0781646966934204,1.0474011898040771,1.0286388397216797
24,0.9693117737770081,2.051846981048584,2.029306411743164,1.0759865045547485,1.04226553440094,1.0290277004241943
25,0.9827432632446289,2.070122003555298,2.048354387283325,1.094867467880249,1.0894203186035156,1.0601651668548584
26,0.9388401508331299,2.0762155055999756,2.0528275966644287,1.1341631412506104,1.1071807146072388,1.0655560493469238
27,0.9564501643180847,2.0677807331085205,2.049015760421753,1.1200145483016968,1.0766310691833496,1.0367658138275146
28,0.9359851479530334,2.0701918601989746,2.0450921058654785,1.1902740001678467,1.1505053043365479,1.130163550376892
29,0.9390466213226318,2.0782995223999023,2.0574464797973633,1.7364293336868286,1.6921814680099487,1.6694616079330444
30,0.9685819745063782,2.080732583999634,2.058321475982666,1.2521579265594482,1.2087773084640503,1.1891275644302368
31,0.9453772902488708,2.069382905960083,2.046096086502075,1.0504581928253174,1.0276587009429932,0.9907622933387756
32,0.9338696599006653,2.0672707557678223,2.047245502471924,1.4331406354904175,1.403035044670105,1.3827627897262573
33,0.954021692276001,2.0784246921539307,2.0531489849090576,1.1365466117858887,1.084436297416687,1.0445754528045654
34,0.9132207036018372,2.0759568214416504,2.0518200397491455,1.2820693254470825,1.2412446737289429,1.2254761457443237
35,0.9502091407775879,2.0856010913848877,2.057284116744995,1.21042001247406,1.1692838668823242,1.1271215677261353
36,0.9185706377029419,2.076266288757324,2.0520269870758057,1.4337745904922485,1.393816590309143,1.361568808555603
