epoch,loss,raw_mae,rounded_mae,val_loss,val_raw_mae,val_rounded_mae
0,1.8715184926986694,1.8812557458877563,1.822414755821228,1.6090906858444214,1.6246365308761597,1.6187975406646729
1,1.5279016494750977,1.6646052598953247,1.6538619995117188,1.4787547588348389,1.5054872035980225,1.4714258909225464
2,1.4498200416564941,1.7244709730148315,1.709635615348816,1.4397944211959839,1.4679819345474243,1.4612702131271362
3,1.444437861442566,1.7577238082885742,1.7432862520217896,1.4447396993637085,1.4746464490890503,1.4485303163528442
4,1.4225640296936035,1.7484787702560425,1.7330199480056763,1.3861194849014282,1.41610848903656,1.398936152458191
5,1.4154245853424072,1.7635418176651,1.7477482557296753,1.4134979248046875,1.4421217441558838,1.4069910049438477
6,1.3925561904907227,1.775284767150879,1.7609833478927612,1.3765642642974854,1.410008192062378,1.3972139358520508
7,1.3646585941314697,1.7802846431732178,1.7664233446121216,1.3715412616729736,1.4023942947387695,1.3797158002853394
8,1.3647130727767944,1.8017117977142334,1.7876882553100586,1.3184330463409424,1.351714015007019,1.3395441770553589
9,1.3243882656097412,1.7986470460891724,1.7811142206192017,1.3276848793029785,1.3601933717727661,1.3133131265640259
10,1.3206264972686768,1.815933108329773,1.7994126081466675,1.367112398147583,1.396120309829712,1.3618736267089844
11,1.2984185218811035,1.8233953714370728,1.8043568134307861,1.281089425086975,1.3132253885269165,1.2904198169708252
12,1.2747310400009155,1.8384391069412231,1.820238471031189,1.2697278261184692,1.3053505420684814,1.2726061344146729
13,1.2803528308868408,1.8595472574234009,1.842942237854004,1.2564400434494019,1.2898281812667847,1.266567349433899
14,1.260326862335205,1.8660775423049927,1.8486301898956299,1.2504857778549194,1.2842700481414795,1.2678412199020386
15,1.2398525476455688,1.8611135482788086,1.8420393466949463,1.2259875535964966,1.263616919517517,1.2397907972335815
16,1.1975661516189575,1.8868285417556763,1.8698853254318237,1.222469687461853,1.2563272714614868,1.232420802116394
17,1.176929235458374,1.891068696975708,1.8747742176055908,1.1770185232162476,1.2187861204147339,1.1831331253051758
18,1.1736323833465576,1.9064286947250366,1.8868176937103271,1.3336427211761475,1.3546979427337646,1.3383114337921143
19,1.184101939201355,1.8970820903778076,1.878051519393921,1.1801104545593262,1.219451904296875,1.177721381187439
20,1.1547658443450928,1.9318777322769165,1.9148690700531006,1.319685935974121,1.356374979019165,1.3006751537322998
21,1.151786208152771,1.9178788661956787,1.900675654411316,1.1431630849838257,1.1831209659576416,1.15776526927948
22,1.1221481561660767,1.9231395721435547,1.9001891613006592,1.1416116952896118,1.1805115938186646,1.1537801027297974
23,1.1060396432876587,1.9263999462127686,1.9057207107543945,1.1351016759872437,1.1760634183883667,1.1426633596420288
24,1.1138356924057007,1.9506301879882812,1.930677056312561,1.1320033073425293,1.172000765800476,1.1307417154312134
25,1.1010390520095825,1.935474157333374,1.9197057485580444,1.1479378938674927,1.1939889192581177,1.174010157585144
26,1.1246782541275024,1.9409157037734985,1.9195324182510376,1.138580322265625,1.1798343658447266,1.1484947204589844
27,1.1041220426559448,1.9475418329238892,1.9336625337600708,1.1817740201950073,1.225669264793396,1.2033299207687378
28,1.0798527002334595,1.9318472146987915,1.9080396890640259,1.1176183223724365,1.1631253957748413,1.1350739002227783
29,1.0786304473876953,1.953595757484436,1.930814504623413,1.2001055479049683,1.2353829145431519,1.2108923196792603
30,1.1063531637191772,1.950613260269165,1.9302760362625122,1.118549108505249,1.1632057428359985,1.1331676244735718
31,1.0564147233963013,1.9454364776611328,1.9301193952560425,1.1141104698181152,1.162005066871643,1.1370065212249756
32,1.0613371133804321,1.9455727338790894,1.9271026849746704,1.1128655672073364,1.1620614528656006,1.1408480405807495
33,1.0562149286270142,1.9512313604354858,1.9313873052597046,1.1105153560638428,1.1554784774780273,1.1214534044265747
34,1.0588347911834717,1.9342079162597656,1.913142442703247,1.1929033994674683,1.2380777597427368,1.184722661972046
35,1.0863068103790283,1.9517977237701416,1.9303785562515259,1.144737720489502,1.191017746925354,1.1623033285140991
36,1.0492417812347412,1.9688197374343872,1.9502555131912231,1.1018462181091309,1.144761323928833,1.1204779148101807
37,1.0388067960739136,1.9472979307174683,1.9262663125991821,1.0962167978286743,1.144762635231018,1.1202293634414673
38,1.0637047290802002,1.9617301225662231,1.9406224489212036,1.2830054759979248,1.3116482496261597,1.2945444583892822
39,1.0684447288513184,1.9590609073638916,1.9433163404464722,1.1301875114440918,1.17320716381073,1.150797724723816
40,1.0769180059432983,1.9348803758621216,1.9161003828048706,1.133553147315979,1.173087239265442,1.1454356908798218
41,1.021857500076294,1.9503849744796753,1.9334230422973633,1.096565842628479,1.1446644067764282,1.1168811321258545
42,1.017307162284851,1.9792932271957397,1.9603081941604614,1.0913047790527344,1.1387680768966675,1.112754225730896
43,1.0112532377243042,1.9630975723266602,1.9444242715835571,1.0969218015670776,1.1399739980697632,1.1023858785629272
44,1.008213996887207,1.9808162450790405,1.9602863788604736,1.0798192024230957,1.126002550125122,1.0961143970489502
45,1.0049725770950317,1.9700738191604614,1.952103853225708,1.0719066858291626,1.1144177913665771,1.0709935426712036
46,1.0137985944747925,1.9730509519577026,1.955923318862915,1.0738204717636108,1.122674584388733,1.096955418586731
47,1.0040360689163208,1.9736274480819702,1.9498443603515625,1.063963770866394,1.106736421585083,1.0717122554779053
48,0.9853801131248474,1.9805911779403687,1.9610259532928467,1.0753555297851562,1.1142590045928955,1.0858792066574097
49,0.9774410724639893,1.9871225357055664,1.9668428897857666,1.091552972793579,1.1312925815582275,1.1170799732208252
