epoch,loss,raw_mae,rounded_mae,val_loss,val_raw_mae,val_rounded_mae
0,1.7300142049789429,1.8326492309570312,1.795272946357727,1.4617204666137695,1.4929403066635132,1.4721086025238037
1,1.3967334032058716,1.80466628074646,1.7898668050765991,1.3416444063186646,1.3785332441329956,1.3463194370269775
2,1.3612031936645508,1.8239809274673462,1.804827094078064,1.4008660316467285,1.4316245317459106,1.3902136087417603
3,1.3017480373382568,1.845321536064148,1.8309803009033203,1.4204978942871094,1.4516371488571167,1.4176634550094604
4,1.2830525636672974,1.8620606660842896,1.8462326526641846,1.241240382194519,1.2772573232650757,1.2649857997894287
5,1.2142122983932495,1.8789459466934204,1.8574177026748657,1.2073246240615845,1.244970679283142,1.2284494638442993
6,1.1808133125305176,1.897029161453247,1.8809434175491333,1.1824558973312378,1.2223994731903076,1.191017508506775
7,1.185725212097168,1.9188172817230225,1.8960305452346802,1.3167188167572021,1.3456207513809204,1.3245149850845337
8,1.1637928485870361,1.905587077140808,1.885021448135376,1.1822950839996338,1.2116116285324097,1.2036710977554321
9,1.142438292503357,1.921187162399292,1.904607892036438,1.1697585582733154,1.206349492073059,1.1751757860183716
10,1.1396408081054688,1.9109574556350708,1.8908475637435913,1.1288583278656006,1.1646250486373901,1.1248457431793213
11,1.097548007965088,1.9338363409042358,1.9175924062728882,1.2756531238555908,1.3177896738052368,1.2792342901229858
12,1.1025443077087402,1.9333295822143555,1.9151827096939087,1.1225768327713013,1.1648938655853271,1.1279876232147217
13,1.1072659492492676,1.9514015913009644,1.933139681816101,1.161313533782959,1.205273985862732,1.1900469064712524
14,1.0629217624664307,1.9499255418777466,1.9289859533309937,1.1476954221725464,1.1874092817306519,1.1596301794052124
15,1.060809850692749,1.9525549411773682,1.9357073307037354,1.1110996007919312,1.1546701192855835,1.1165815591812134
16,1.0443446636199951,1.964189887046814,1.9445770978927612,1.096064567565918,1.143000602722168,1.1024882793426514
17,1.0475339889526367,1.9622230529785156,1.9423418045043945,1.1074272394180298,1.1547203063964844,1.1180356740951538
18,1.0263745784759521,1.9674996137619019,1.9510353803634644,1.1270091533660889,1.1597086191177368,1.1351064443588257
19,1.017720341682434,1.976723074913025,1.9621107578277588,1.121056079864502,1.161212682723999,1.1337908506393433
20,0.987844705581665,1.9753797054290771,1.9556719064712524,1.186768889427185,1.2265770435333252,1.1848331689834595
21,0.9847390651702881,1.9837961196899414,1.9637521505355835,1.0946128368377686,1.1345616579055786,1.0985544919967651
22,0.9879578351974487,1.9965111017227173,1.9721843004226685,1.1100159883499146,1.1380093097686768,1.1149719953536987
23,0.961476743221283,1.9817124605178833,1.9601587057113647,1.142235517501831,1.1709460020065308,1.1520475149154663
24,0.9837954640388489,1.9987980127334595,1.9807733297348022,1.050602912902832,1.088500738143921,1.0526173114776611
25,0.975170373916626,2.0026583671569824,1.9806660413742065,1.070543646812439,1.103484869003296,1.0639455318450928
26,0.9403354525566101,1.9978177547454834,1.9752089977264404,1.0357143878936768,1.0803667306900024,1.0512851476669312
27,0.9677053093910217,1.9949742555618286,1.9759985208511353,1.0370911359786987,1.0767618417739868,1.0310460329055786
28,0.8995621204376221,2.0041375160217285,1.988916039466858,1.0438350439071655,1.0752326250076294,1.0440409183502197
29,0.9143478274345398,2.004382371902466,1.9837979078292847,1.1494652032852173,1.186780571937561,1.1675583124160767
30,0.9207599759101868,2.003324270248413,1.9803683757781982,1.043842077255249,1.085460901260376,1.0576316118240356
31,0.8654857277870178,2.027249574661255,2.009559154510498,1.0461246967315674,1.0830663442611694,1.041698694229126
32,0.8501880168914795,2.025433301925659,2.001159906387329,1.003968596458435,1.0517767667770386,1.0125240087509155
33,0.8322253823280334,2.0248489379882812,2.003836154937744,1.0205328464508057,1.0477124452590942,1.0119765996932983
34,0.8431132435798645,2.0244314670562744,2.0060532093048096,1.1498692035675049,1.1697286367416382,1.1188832521438599
35,0.8515191674232483,2.044541120529175,2.027279853820801,0.988132655620575,1.021539330482483,0.9867079854011536
36,0.798566997051239,2.044945478439331,2.0228230953216553,0.981830358505249,1.0225642919540405,0.9860258102416992
37,0.7882547378540039,2.0522515773773193,2.0301871299743652,1.0358790159225464,1.0738688707351685,1.0329887866973877
38,0.8148837089538574,2.0515365600585938,2.0305323600769043,1.033597469329834,1.0679150819778442,1.0186454057693481
39,0.7830142974853516,2.0488998889923096,2.0278520584106445,0.9935856461524963,1.0304206609725952,0.9969664216041565
40,0.7360950708389282,2.060957431793213,2.045034170150757,1.0171290636062622,1.046721339225769,1.0110995769500732
41,0.7340759634971619,2.0593175888061523,2.0380892753601074,0.9800630807876587,1.0111327171325684,0.9732208847999573
42,0.7120127081871033,2.0783801078796387,2.0561110973358154,1.0349196195602417,1.061876893043518,1.0299230813980103
43,0.7128310203552246,2.08073091506958,2.0579686164855957,0.9671109318733215,1.0032548904418945,0.9549755454063416
44,0.6978514790534973,2.0718600749969482,2.047727346420288,0.9656331539154053,0.9990845322608948,0.9557375311851501
45,0.689327597618103,2.085822820663452,2.06504225730896,0.973707377910614,1.007914662361145,0.9633849859237671
46,0.699508786201477,2.083508253097534,2.0631637573242188,0.9983302354812622,1.0321446657180786,1.0004522800445557
47,0.6948696970939636,2.07867693901062,2.0529978275299072,1.0366687774658203,1.067916989326477,1.0330222845077515
